household_id;schema_version;generated_utc;phys_status;phys_status_reason;phys_no_result_reason;phys_no_result_fix;phys_no_result_is_fixable;phys_excess_confirmed;phys_era;phys_rank_fleet;phys_rank_in_era;phys_rank_on;phys_rank_scope;phys_rank_bias_note;phys_rank_value_kwh_yr;phys_rank_value_lo_kwh_yr;phys_rank_excludes_vintage;phys_deficiency_kwh_yr;phys_deficiency_lo_kwh_yr;phys_deficiency_hi_kwh_yr;phys_deficiency_band_kwh_yr;phys_deficiency_pct_of_reference;phys_deficiency_pct_lo;phys_deficiency_pct_hi;phys_group_house_kwh_yr;phys_group_house_lo_kwh_yr;phys_group_house_hi_kwh_yr;phys_group_house_owner;phys_group_heat_pump_kwh_yr;phys_group_heat_pump_lo_kwh_yr;phys_group_heat_pump_hi_kwh_yr;phys_group_heat_pump_owner;phys_heat_pump_point_is_no_claim;phys_term_envelope_kwh_yr;phys_term_emitter_kwh_yr;phys_term_dhw_kwh_yr;phys_term_vintage_kwh_yr;phys_vintage_factor;phys_unit_recommendation;phys_unit_age_years;phys_unit_age_reference_year;phys_unit_service_life_basis;phys_scenario_capacity_lo_kwh_yr;phys_scenario_capacity_mid_kwh_yr;phys_scenario_capacity_hi_kwh_yr;phys_scenario_never_sum_into_total;phys_context_e_as_built_kwh_yr;phys_context_e_reference_kwh_yr;phys_level_is_not_a_prediction;phys_appliances_excluded;phys_completeness_tier;phys_geometry_reconciles;phys_pv_level;phys_n_meter_days;phys_hdd_normal_per_day;phys_weather_basis;visit_status;visit_technician_recoverable_kwh;visit_slope_excess_lo_kwh;visit_slope_excess_hi_kwh;visit_slope_excess_pct;visit_step_kwh_day;visit_rank_in_era;visit_never_sum_with_phys_deficiency;visit_hidden_from_building_pages
114721;physical_baseline_v2;2026-09-17T07:56:10Z;EXCESS_CONFIRMED;confirmed excess over code, ranked below the action cut;;;;True;1976_1990;98.0;37.0;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";1507.0;697.0;False;1507.0;697.0;2470.0;1773.0;70.1;32.4;114.8;1270.0;499.0;2220.0;builder;237.0;139.0;255.0;installer;False;1092.0;178.0;0.0;237.0;0.874;PLAN_REPLACEMENT;18.0;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;93.0;186.0;279.0;True;3658.0;2151.0;True;True;T2;True;no PV;1520.0;3.717;station normal year (record length does not enter);SLOPE_EXCESS;1752.0;657.0;2788.0;58.8;9.33;7.0;True;True
815461;physical_baseline_v2;2026-09-17T07:56:10Z;EXCESS_CONFIRMED;confirmed excess over code, ranked below the action cut;;;;True;1976_1990;140.0;58.0;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";862.0;226.0;True;1102.0;426.0;2039.0;1614.0;55.7;21.5;103.1;862.0;226.0;1785.0;builder;240.0;168.0;268.0;installer;False;862.0;0.0;0.0;240.0;0.854;KEEP_IN_LIFE;18.0;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;;;;True;3080.0;1978.0;True;True;T2;True;PV;1142.0;3.723;station normal year (record length does not enter);INCONCLUSIVE;586.0;-685.0;1417.0;23.4;1.73;;True;True
1678757;physical_baseline_v2;2026-09-17T07:56:10Z;EXCESS_CONFIRMED;confirmed excess over code, ranked below the action cut;;;;True;1976_1990;126.0;52.0;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";1097.0;313.0;True;1120.0;335.0;2141.0;1805.0;41.5;12.4;79.3;1097.0;313.0;2119.0;builder;23.0;14.0;25.0;installer;False;1097.0;0.0;0.0;23.0;0.989;KEEP_IN_LIFE;8.0;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;0.0;0.0;0.0;True;3821.0;2700.0;True;True;T2;True;no PV;1437.0;4.053;station normal year (record length does not enter);INCONCLUSIVE;-822.0;-1993.0;42.0;-26.2;1.55;;True;True
971071;physical_baseline_v2;2026-09-17T07:56:10Z;EXCESS_CONFIRMED;confirmed excess over code, ranked below the action cut;;;;True;1976_1990;122.0;50.0;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";1206.0;342.0;True;1312.0;426.0;2481.0;2055.0;45.4;14.7;85.8;1206.0;342.0;2400.0;builder;106.0;66.0;118.0;installer;False;1206.0;0.0;0.0;106.0;0.954;KEEP_IN_LIFE;11.0;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;0.0;0.0;0.0;True;4204.0;2892.0;True;True;T2;True;no PV;1566.0;3.717;station normal year (record length does not enter);INCONCLUSIVE;349.0;-1413.0;1610.0;9.9;6.58;;True;True
121728;physical_baseline_v2;2026-09-17T07:56:10Z;INCONCLUSIVE;band straddles zero - the excess cannot be resolved at this precision;band straddles zero;none - the sources disagree too widely to resolve this one;False;False;post2010;;;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";81.0;-219.0;True;176.0;-133.0;508.0;642.0;4.1;-3.1;11.8;81.0;-219.0;413.0;builder;95.0;67.0;109.0;installer;False;81.0;0.0;0.0;95.0;0.96;KEEP_IN_LIFE;10.0;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;0.0;0.0;0.0;True;4486.0;4310.0;True;True;T1;True;no PV;1561.0;3.717;station normal year (record length does not enter);USES_LESS_THAN_MODELLED;-853.0;-1477.0;-630.0;-34.6;3.33;;True;True
114798;physical_baseline_v2;2026-09-17T07:56:10Z;HIGH_EXCESS;confirmed excess over code, in the worst 25% of the fleet by lower bound;;;;True;pre1975;40.0;13.0;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";2790.0;2037.0;True;3018.0;2205.0;4151.0;1946.0;117.1;85.5;161.0;2790.0;2037.0;3923.0;builder;227.0;154.0;249.0;installer;False;2285.0;506.0;0.0;227.0;0.907;KEEP_IN_LIFE;14.0;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;0.0;0.0;0.0;True;5596.0;2578.0;True;True;T2;True;no PV;1075.0;3.723;station normal year (record length does not enter);USES_LESS_THAN_MODELLED;-1967.0;-3504.0;-1133.0;-41.6;10.02;;True;True
1081057;physical_baseline_v2;2026-09-17T07:56:10Z;INCONCLUSIVE;band straddles zero - the excess cannot be resolved at this precision;band straddles zero;none - the sources disagree too widely to resolve this one;False;False;post2010;;;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";53.0;-131.0;True;53.0;-131.0;221.0;352.0;2.1;-5.4;9.0;53.0;-131.0;221.0;builder;0.0;0.0;0.0;installer;False;53.0;0.0;0.0;0.0;1.0;KEEP_IN_LIFE;4.0;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;9.0;19.0;28.0;True;2499.0;2446.0;True;True;T1;True;no PV;1199.0;3.723;station normal year (record length does not enter);USES_LESS_THAN_MODELLED;-533.0;-820.0;-288.0;-39.6;3.84;;True;True
9776611;physical_baseline_v2;2026-09-17T07:56:10Z;INCONCLUSIVE;band straddles zero - the excess cannot be resolved at this precision;band straddles zero;none - the sources disagree too widely to resolve this one;False;False;post2010;;;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";67.0;-41.0;True;67.0;-41.0;191.0;232.0;2.5;-1.5;7.0;67.0;-41.0;191.0;builder;0.0;0.0;0.0;installer;False;67.0;0.0;0.0;0.0;1.0;KEEP_IN_LIFE;5.0;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;22.0;43.0;65.0;True;2790.0;2723.0;True;True;T1;True;no PV;1246.0;3.723;station normal year (record length does not enter);INCONCLUSIVE;203.0;-49.0;386.0;11.5;1.31;;True;True
996610;physical_baseline_v2;2026-09-17T07:56:10Z;INCOMPLETE_AUDIT;never computed - see phys_no_result_reason for this household's cause;meter record too short or lacks season coverage;"none - needs a longer meter record; a visit does not help";True;;;;;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";;;False;;;;;;;;;;;builder;;;;installer;False;;;;;;;;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;;;;True;;;True;True;;;Unknown;;;station normal year (record length does not enter);NOT_ASSESSABLE;;;;;;;True;True
7411010;physical_baseline_v2;2026-09-17T07:56:10Z;INCONCLUSIVE;band straddles zero - the excess cannot be resolved at this precision;band straddles zero;none - the sources disagree too widely to resolve this one;False;False;post2010;;;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";98.0;-74.0;True;127.0;-53.0;288.0;340.0;3.3;-1.4;7.5;98.0;-74.0;265.0;builder;29.0;17.0;30.0;installer;False;98.0;0.0;0.0;29.0;0.989;KEEP_IN_LIFE;8.0;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;104.0;208.0;313.0;True;3950.0;3824.0;True;True;T1;True;no PV;1553.0;3.717;station normal year (record length does not enter);INCONCLUSIVE;116.0;-421.0;368.0;4.5;2.15;;True;True
512280;physical_baseline_v2;2026-09-17T07:56:10Z;INCONCLUSIVE;band straddles zero - the excess cannot be resolved at this precision;band straddles zero;none - the sources disagree too widely to resolve this one;False;False;post2010;;;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";81.0;-206.0;True;163.0;-135.0;416.0;551.0;5.2;-4.3;13.3;81.0;-206.0;345.0;builder;82.0;59.0;96.0;installer;False;81.0;0.0;0.0;82.0;0.96;KEEP_IN_LIFE;10.0;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;16.0;31.0;47.0;True;3299.0;3136.0;True;True;T1;True;no PV;1427.0;4.053;station normal year (record length does not enter);USES_LESS_THAN_MODELLED;-373.0;-923.0;-131.0;-17.4;5.95;;True;True
7710511;physical_baseline_v2;2026-09-17T07:56:10Z;HIGH_EXCESS;confirmed excess over code, in the worst 25% of the fleet by lower bound;;;;True;pre1975;26.0;10.0;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";3270.0;2477.0;False;3270.0;2477.0;4499.0;2022.0;112.6;85.3;154.9;3093.0;2341.0;4352.0;builder;177.0;109.0;185.0;installer;False;2574.0;519.0;0.0;177.0;0.931;PLAN_REPLACEMENT;13.0;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;154.0;308.0;463.0;True;6174.0;2904.0;True;True;T2;True;no PV;1237.0;3.628;station normal year (record length does not enter);SLOPE_EXCESS;1904.0;486.0;2881.0;37.0;19.84;3.0;True;True
823761;physical_baseline_v2;2026-09-17T07:56:10Z;EXCESS_CONFIRMED;confirmed excess over code, ranked below the action cut;;;;True;1991_2000;129.0;12.0;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";479.0;276.0;True;479.0;276.0;733.0;456.0;16.1;9.3;24.6;479.0;276.0;733.0;builder;0.0;0.0;0.0;installer;False;479.0;0.0;0.0;0.0;1.0;KEEP_IN_LIFE;4.0;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;0.0;0.0;0.0;True;3463.0;2984.0;True;True;T2;True;no PV;1546.0;3.717;station normal year (record length does not enter);USES_LESS_THAN_MODELLED;-786.0;-1168.0;-534.0;-28.3;4.6;;True;True
1101758;physical_baseline_v2;2026-09-17T07:56:10Z;EXCESS_CONFIRMED;confirmed excess over code, ranked below the action cut;;;;True;1976_1990;149.0;61.0;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";581.0;164.0;True;642.0;221.0;1336.0;1115.0;38.8;13.4;80.8;581.0;164.0;1265.0;builder;60.0;44.0;72.0;installer;False;581.0;0.0;0.0;60.0;0.947;KEEP_IN_LIFE;11.0;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;0.0;0.0;0.0;True;2295.0;1654.0;True;True;T2;True;no PV;1518.0;3.717;station normal year (record length does not enter);INCONCLUSIVE;-117.0;-887.0;298.0;-6.8;3.81;;True;True
1061168;physical_baseline_v2;2026-09-17T07:56:10Z;INCONCLUSIVE;band straddles zero - the excess cannot be resolved at this precision;band straddles zero;none - the sources disagree too widely to resolve this one;False;False;post2010;;;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";45.0;-99.0;True;103.0;-47.0;259.0;305.0;6.4;-2.9;15.9;45.0;-99.0;201.0;builder;59.0;41.0;70.0;installer;False;45.0;0.0;0.0;59.0;0.947;KEEP_IN_LIFE;11.0;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;0.0;1.0;1.0;True;1727.0;1624.0;True;True;T1;True;no PV;962.0;3.836;station normal year (record length does not enter);USES_LESS_THAN_MODELLED;-883.0;-1142.0;-700.0;-76.8;0.69;;True;True
808112;physical_baseline_v2;2026-09-17T07:56:10Z;HIGH_EXCESS;confirmed excess over code, in the worst 25% of the fleet by lower bound;;;;True;1976_1990;29.0;6.0;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";2756.0;2418.0;False;2756.0;2418.0;3207.0;789.0;135.5;118.9;157.7;2541.0;2256.0;3016.0;builder;215.0;125.0;231.0;installer;False;1316.0;0.0;1225.0;215.0;0.863;PLAN_REPLACEMENT;19.0;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;69.0;138.0;207.0;True;4790.0;2034.0;True;True;T1;True;no PV;1451.0;3.628;station normal year (record length does not enter);INCONCLUSIVE;-70.0;-515.0;299.0;-2.4;0.41;;True;True
1019970;physical_baseline_v2;2026-09-17T07:56:10Z;INCONCLUSIVE;band straddles zero - the excess cannot be resolved at this precision;band straddles zero;none - the sources disagree too widely to resolve this one;False;False;post2010;;;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";43.0;-107.0;True;72.0;-82.0;205.0;287.0;3.3;-3.7;9.3;43.0;-107.0;180.0;builder;29.0;21.0;34.0;installer;False;43.0;0.0;0.0;29.0;0.973;KEEP_IN_LIFE;9.0;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;3.0;6.0;9.0;True;2289.0;2216.0;True;True;T1;True;no PV;1361.0;3.717;station normal year (record length does not enter);INCONCLUSIVE;228.0;-43.0;325.0;20.1;0.18;;True;True
1148611;physical_baseline_v2;2026-09-17T07:56:10Z;HIGH_EXCESS;confirmed excess over code, in the worst 25% of the fleet by lower bound;;;;True;1991_2000;28.0;5.0;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";2860.0;2434.0;False;2860.0;2434.0;3340.0;905.0;121.8;103.7;142.3;2394.0;2068.0;2898.0;builder;465.0;316.0;517.0;installer;False;403.0;0.0;1992.0;465.0;0.761;REPLACE_END_OF_LIFE;31.0;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;38.0;76.0;114.0;True;5206.0;2347.0;True;True;T1;True;PV;1358.0;3.717;station normal year (record length does not enter);SLOPE_EXCESS;2345.0;1761.0;2839.0;99.9;6.71;3.0;True;True
7048688;physical_baseline_v2;2026-09-17T07:56:10Z;EXCESS_CONFIRMED;confirmed excess over code, ranked below the action cut;;;;True;1976_1990;147.0;60.0;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";571.0;173.0;True;691.0;275.0;1255.0;980.0;33.8;13.5;61.5;571.0;173.0;1157.0;builder;120.0;82.0;135.0;installer;False;571.0;0.0;0.0;120.0;0.881;KEEP_IN_LIFE;16.0;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;25.0;51.0;76.0;True;2732.0;2041.0;True;True;T2;True;PV;981.0;3.717;station normal year (record length does not enter);INCONCLUSIVE;-106.0;-1063.0;506.0;-6.7;7.17;;True;True
109104;physical_baseline_v2;2026-09-17T07:56:10Z;HIGH_EXCESS;confirmed excess over code, in the worst 25% of the fleet by lower bound;;;;True;pre1975;27.0;11.0;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";3982.0;2438.0;False;3982.0;2438.0;5635.0;3197.0;157.2;96.2;222.5;3642.0;2165.0;5372.0;builder;340.0;198.0;363.0;installer;False;1906.0;511.0;1225.0;340.0;0.874;PLAN_REPLACEMENT;18.0;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;0.0;0.0;0.0;True;6515.0;2533.0;True;True;T2;True;no PV;1173.0;3.717;station normal year (record length does not enter);INCONCLUSIVE;-1488.0;-3104.0;82.0;-32.3;9.49;;True;True
468646;physical_baseline_v2;2026-09-17T07:56:10Z;EXCESS_CONFIRMED;confirmed excess over code, ranked below the action cut;;;;True;1976_1990;74.0;22.0;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";1188.0;1155.0;False;1188.0;1155.0;2110.0;955.0;56.3;54.7;100.0;1188.0;1086.0;1854.0;builder;0.0;9.0;314.0;installer;True;1188.0;0.0;0.0;0.0;1.0;RECORD_INSTALL_YEAR;;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;0.0;0.0;0.0;True;3298.0;2110.0;True;True;T2;True;no PV;666.0;3.628;station normal year (record length does not enter);INCONCLUSIVE;1117.0;-194.0;2198.0;42.7;3.64;;True;True
1114639;physical_baseline_v2;2026-09-17T07:56:10Z;EXCESS_CONFIRMED;confirmed excess over code, ranked below the action cut;;;;True;1976_1990;91.0;33.0;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";925.0;826.0;False;925.0;826.0;1812.0;985.0;35.7;31.9;69.9;925.0;762.0;1557.0;builder;0.0;5.0;323.0;installer;True;925.0;0.0;0.0;0.0;1.0;RECORD_INSTALL_YEAR;;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;0.0;0.0;0.0;True;3516.0;2591.0;True;True;T2;True;no PV;646.0;3.628;station normal year (record length does not enter);SLOPE_EXCESS;1323.0;223.0;1433.0;63.8;7.09;10.0;True;True
671781;physical_baseline_v2;2026-09-17T07:56:10Z;HIGH_EXCESS;confirmed excess over code, in the worst 25% of the fleet by lower bound;;;;True;pre1975;10.0;5.0;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";4266.0;2986.0;False;4266.0;2986.0;5810.0;2823.0;139.4;97.6;189.8;3914.0;2705.0;5480.0;builder;352.0;201.0;376.0;installer;False;1464.0;0.0;2450.0;352.0;0.828;REPLACE_END_OF_LIFE;22.0;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;4.0;9.0;13.0;True;7326.0;3060.0;True;True;T2;True;no PV;464.0;3.717;station normal year (record length does not enter);USES_LESS_THAN_MODELLED;-1438.0;-2825.0;-272.0;-40.9;0.3;;True;True
768113;physical_baseline_v2;2026-09-17T07:56:10Z;EXCESS_CONFIRMED;confirmed excess over code, ranked below the action cut;;;;True;1976_1990;93.0;34.0;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";1573.0;778.0;True;1573.0;778.0;2525.0;1747.0;69.0;34.1;110.8;1573.0;778.0;2525.0;builder;0.0;0.0;0.0;installer;False;1132.0;441.0;0.0;0.0;1.0;KEEP_IN_LIFE;4.0;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;0.0;0.0;0.0;True;3852.0;2279.0;True;True;T2;True;PV;908.0;4.053;station normal year (record length does not enter);INCONCLUSIVE;-305.0;-1462.0;620.0;-9.6;0.66;;True;True
122850;physical_baseline_v2;2026-09-17T07:56:10Z;EXCESS_CONFIRMED;confirmed excess over code, ranked below the action cut;;;;True;2001_2010;90.0;18.0;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";933.0;833.0;False;933.0;833.0;1637.0;804.0;57.9;51.7;101.6;933.0;784.0;1317.0;builder;0.0;6.0;380.0;installer;True;269.0;0.0;664.0;0.0;1.0;RECORD_INSTALL_YEAR;;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;13.0;27.0;40.0;True;2545.0;1612.0;True;True;T2;True;no PV;913.0;3.723;station normal year (record length does not enter);INCONCLUSIVE;514.0;-316.0;550.0;32.3;7.14;;True;True
461104;physical_baseline_v2;2026-09-17T07:56:10Z;EXCESS_CONFIRMED;confirmed excess over code, ranked below the action cut;;;;True;1991_2000;137.0;15.0;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";388.0;234.0;True;388.0;234.0;591.0;356.0;13.2;8.0;20.1;388.0;234.0;591.0;builder;0.0;0.0;0.0;installer;False;388.0;0.0;0.0;0.0;1.0;KEEP_IN_LIFE;3.0;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;0.0;0.0;0.0;True;3332.0;2944.0;True;True;T1;True;no PV;767.0;3.723;station normal year (record length does not enter);INCONCLUSIVE;11.0;-462.0;294.0;0.5;5.12;;True;True
112810;physical_baseline_v2;2026-09-17T07:56:10Z;EXCESS_CONFIRMED;confirmed excess over code, ranked below the action cut;;;;True;1991_2000;141.0;17.0;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";372.0;220.0;True;372.0;220.0;620.0;400.0;11.9;7.0;19.8;372.0;220.0;620.0;builder;0.0;0.0;0.0;installer;False;372.0;0.0;0.0;0.0;1.0;KEEP_IN_LIFE;6.0;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;0.0;1.0;1.0;True;3498.0;3126.0;True;True;T1;True;PV;851.0;3.717;station normal year (record length does not enter);INCONCLUSIVE;150.0;-783.0;529.0;7.0;5.41;;True;True
610891;physical_baseline_v2;2026-09-17T07:56:10Z;HIGH_EXCESS;confirmed excess over code, in the worst 25% of the fleet by lower bound;;;;True;2001_2010;13.0;3.0;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";3263.0;2855.0;False;3263.0;2855.0;3889.0;1033.0;90.3;79.0;107.6;2972.0;2599.0;3618.0;builder;291.0;176.0;313.0;installer;False;522.0;0.0;2450.0;291.0;0.886;PLAN_REPLACEMENT;17.0;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;53.0;106.0;158.0;True;6878.0;3615.0;True;True;T1;True;no PV;824.0;3.723;station normal year (record length does not enter);USES_LESS_THAN_MODELLED;-733.0;-1482.0;-121.0;-23.9;10.4;;True;True
858577;physical_baseline_v2;2026-09-17T07:56:10Z;EXCESS_CONFIRMED;confirmed excess over code, ranked below the action cut;;;;True;1976_1990;73.0;21.0;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";1997.0;1168.0;False;1997.0;1168.0;2971.0;1803.0;97.8;57.2;145.5;1699.0;909.0;2694.0;builder;298.0;173.0;311.0;installer;False;1087.0;0.0;612.0;298.0;0.851;REPLACE_END_OF_LIFE;20.0;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;60.0;120.0;181.0;True;4039.0;2042.0;True;True;T2;True;no PV;1127.0;3.723;station normal year (record length does not enter);INCONCLUSIVE;438.0;-563.0;1227.0;14.2;6.33;;True;True
